step	level	max error	mean error	time
0	563	1.8848e-007	3.57068e-008	13.6769
0	564	3.16473e-007	4.1083e-008	13.7012
0	565	1.49921e-007	3.33737e-008	13.7242
0	566	1.38876e-007	3.14458e-008	13.7482
0	567	1.24859e-007	3.19504e-008	13.7768
0	568	1.68128e-007	3.48581e-008	13.8012
0	569	1.98575e-007	3.35901e-008	13.8234
0	570	1.13815e-007	2.85573e-008	13.8466
0	571	1.18268e-007	3.14824e-008	13.8692
0	572	1.68572e-007	3.1224e-008	13.8932
0	573	2.87653e-007	3.68108e-008	13.9204
0	574	1.91458e-007	3.67692e-008	13.9436
0	575	1.65222e-007	3.37493e-008	13.9666
0	576	1.48818e-007	2.88198e-008	13.9896
0	577	2.28888e-007	3.67196e-008	14.0151
0	578	1.26006e-007	3.04653e-008	14.042
0	579	2.41941e-007	3.95312e-008	14.0643
0	580	1.41231e-007	2.95506e-008	14.0875
0	581	1.06427e-007	2.75817e-008	14.1138
0	582	1.09751e-007	2.56021e-008	14.1438
0	583	1.18576e-007	2.79442e-008	14.168
0	584	1.22121e-007	3.2119e-008	14.191
0	585	1.6565e-007	2.9403e-008	14.2131
0	586	9.18446e-008	2.51104e-008	14.2349
0	587	1.01554e-007	2.82338e-008	14.2614
0	588	1.3576e-007	2.79578e-008	14.2862
0	589	1.06915e-007	2.61139e-008	14.3112
0	590	1.79972e-007	3.12453e-008	14.3328
0	591	1.28159e-007	2.71724e-008	14.3551
0	592	1.08141e-007	2.55469e-008	14.3813
0	593	1.70665e-007	2.78969e-008	14.4039
0	594	1.09642e-007	2.40784e-008	14.4301
0	595	1.58991e-007	2.7268e-008	14.4526
0	596	1.07592e-007	2.49694e-008	14.4777
0	597	8.92179e-008	2.5999e-008	14.501
0	598	1.32969e-007	2.91203e-008	14.5268
0	599	9.34929e-008	2.33076e-008	14.5501
0	600	1.2957e-007	2.44352e-008	14.5757
0	601	1.06186e-007	2.40201e-008	14.6004
0	602	9.53764e-008	2.32877e-008	14.6224
0	603	9.56304e-008	2.50339e-008	14.6492
0	604	1.27327e-007	2.74241e-008	14.6732
0	605	1.17188e-007	2.66904e-008	14.6978
0	606	1.36713e-007	2.54357e-008	14.7243
0	607	1.10886e-007	2.78336e-008	14.7463
0	608	1.57513e-007	2.77844e-008	14.7723
0	609	9.10161e-008	2.28512e-008	14.7954
0	610	1.43469e-007	2.53362e-008	14.8182
0	611	1.39353e-007	2.81198e-008	14.8423
0	612	8.61984e-008	2.13683e-008	14.8653
0	613	1.0661e-007	2.18994e-008	14.8911
0	614	9.78829e-008	2.35256e-008	14.92
0	615	1.40439e-007	3.1469e-008	14.9439
0	616	9.01615e-008	2.16298e-008	14.9662
0	617	9.48287e-008	2.2775e-008	14.9898
0	618	1.5612e-007	2.59989e-008	15.0141
0	619	1.00873e-007	2.26235e-008	15.036
0	620	9.01557e-008	2.23826e-008	15.0611
0	621	1.06879e-007	2.2155e-008	15.0851
0	622	8.97325e-008	1.92649e-008	15.1083
0	623	8.1858e-008	2.11684e-008	15.1331
0	624	1.44808e-007	2.27375e-008	15.159
0	625	7.75656e-008	1.86576e-008	15.182
0	626	7.06243e-008	1.69456e-008	15.205
0	627	8.65626e-008	2.07444e-008	15.242
0	628	1.58212e-007	2.17315e-008	15.2679
0	629	1.16491e-007	2.22391e-008	15.2919
0	630	9.00815e-008	1.84039e-008	15.3149
0	631	8.19758e-008	1.8785e-008	15.34
0	632	7.92869e-008	1.90374e-008	15.3611
0	633	1.09755e-007	1.84718e-008	15.3854
0	634	7.38651e-008	1.76068e-008	15.4094
0	635	8.03047e-008	1.68797e-008	15.4334
0	636	8.36927e-008	1.79282e-008	15.4582
0	637	8.37565e-008	1.82119e-008	15.4822
0	638	9.25999e-008	1.80782e-008	15.5083
0	639	8.84137e-008	1.99511e-008	15.5317
0	640	9.84158e-008	1.76025e-008	15.5567
0	641	1.18335e-007	1.77822e-008	15.5787
0	642	1.07527e-007	1.91935e-008	15.6018
0	643	5.42046e-008	1.40316e-008	15.626
0	644	7.54906e-008	1.78422e-008	15.65
0	645	9.26939e-008	1.70489e-008	15.6742
0	646	6.65697e-008	1.51605e-008	15.6989
0	647	1.79978e-007	2.01192e-008	15.7211
0	648	7.26627e-008	1.6091e-008	15.7468
0	649	6.46781e-008	1.53042e-008	15.7739
0	650	7.59409e-008	1.54897e-008	15.7961
0	651	7.91748e-008	1.48652e-008	15.8206
0	652	6.85373e-008	1.67442e-008	15.8427
0	653	1.06358e-007	1.66568e-008	15.868
0	654	8.97348e-008	1.47173e-008	15.893
0	655	5.80453e-008	1.5572e-008	15.9169
0	656	7.66868e-008	1.43836e-008	15.9422
0	657	8.28989e-008	1.64554e-008	15.9651
0	658	7.37077e-008	1.55951e-008	15.9881
0	659	8.1934e-008	1.57237e-008	16.0113
0	660	5.99215e-008	1.33607e-008	16.0337
0	661	9.03865e-008	1.58942e-008	16.0627
0	662	7.13713e-008	1.42172e-008	16.0856
0	663	5.25054e-008	1.34732e-008	16.1096
0	664	6.21263e-008	1.31096e-008	16.1308
0	665	6.82836e-008	1.42449e-008	16.1564
0	666	1.0552e-007	1.4682e-008	16.1802
0	667	4.87905e-008	1.27482e-008	16.2025
0	668	7.67742e-008	1.39178e-008	16.2267
0	669	4.93434e-008	1.12627e-008	16.2495
0	670	5.69026e-008	1.30793e-008	16.2731
0	671	7.25286e-008	1.34646e-008	16.2955
0	672	8.18741e-008	1.16169e-008	16.3187
0	673	4.68189e-008	1.19949e-008	16.3414
0	674	5.23247e-008	1.16536e-008	16.3643
0	675	7.00284e-008	1.53139e-008	16.3881
0	676	5.04639e-008	1.16019e-008	16.4129
0	677	4.89667e-008	1.03682e-008	16.4349
0	678	4.50729e-008	1.08183e-008	16.459
0	679	4.03212e-008	9.63015e-009	16.4811
0	680	6.14866e-008	1.37529e-008	16.5043
0	681	5.95398e-008	1.16754e-008	16.531
0	682	7.86957e-008	1.24209e-008	16.5537
0	683	4.41584e-008	1.03204e-008	16.5774
0	684	3.79433e-008	9.14393e-009	16.5998
0	685	5.66457e-008	1.19061e-008	16.6248
0	686	3.66695e-008	8.8909e-009	16.6528
0	687	6.26581e-008	1.08415e-008	16.6758
0	688	4.52704e-008	9.54847e-009	16.701
0	689	6.24925e-008	1.0213e-008	16.724
0	690	7.33933e-008	9.53739e-009	16.7469
0	691	4.40571e-008	1.19169e-008	16.7718
0	692	6.31624e-008	8.54273e-009	16.7961
0	693	3.52843e-008	9.21056e-009	16.8191
0	694	4.07184e-008	9.04881e-009	16.8478
0	695	5.14169e-008	9.13696e-009	16.8711
0	696	5.64984e-008	8.77562e-009	16.8979
0	697	3.50612e-008	8.20511e-009	16.9219
0	698	4.15594e-008	9.25062e-009	16.9461
0	699	3.94735e-008	8.03883e-009	16.9707
0	700	3.37541e-008	8.98055e-009	16.9959
0	701	3.77211e-008	7.75999e-009	17.0232
0	702	3.22391e-008	7.7856e-009	17.0468
0	703	4.31519e-008	9.33711e-009	17.0713
0	704	3.14996e-008	7.81135e-009	17.0974
0	705	4.04388e-008	8.08897e-009	17.124
0	706	5.19871e-008	8.46136e-009	17.146
0	707	4.68094e-008	8.52049e-009	17.1695
0	708	3.46615e-008	7.31346e-009	17.1935
0	709	2.97021e-008	7.58629e-009	17.2204
0	710	4.56926e-008	8.87772e-009	17.2446
0	711	2.53244e-008	6.94777e-009	17.2676
0	712	3.8075e-008	7.98717e-009	17.291
0	713	7.47707e-008	1.18752e-008	17.3138
0	714	3.72417e-008	7.79485e-009	17.3403
0	715	3.04371e-008	7.17938e-009	17.3633
0	716	2.97077e-008	7.31757e-009	17.3863
0	717	2.57265e-008	6.5528e-009	17.4094
0	718	6.76938e-008	9.57804e-009	17.4332
0	719	2.81553e-008	6.89858e-009	17.457
0	720	3.72767e-008	6.9112e-009	17.4807
0	721	2.71572e-008	6.64583e-009	17.5053
0	722	5.87755e-008	8.74052e-009	17.5307
0	723	2.55113e-008	6.46126e-009	17.5547
0	724	2.88044e-008	6.44928e-009	17.5788
0	725	3.01664e-008	6.95384e-009	17.6012
0	726	4.81715e-008	7.35578e-009	17.626
0	727	2.85104e-008	7.78457e-009	17.6485
0	728	2.72082e-008	6.59881e-009	17.673
0	729	3.65091e-008	7.46353e-009	17.6962
0	730	2.30308e-008	6.09096e-009	17.7211
0	731	3.8433e-008	6.53112e-009	17.7457
0	732	2.84789e-008	6.82981e-009	17.7699
0	733	2.7098e-008	6.175e-009	17.7944
0	734	4.07597e-008	7.45856e-009	17.817
0	735	2.58258e-008	6.15794e-009	17.8401
0	736	2.51567e-008	5.62854e-009	17.8634
0	737	2.94498e-008	6.79451e-009	17.886
0	738	2.01661e-008	5.50676e-009	17.9109
0	739	2.81465e-008	6.40252e-009	17.9356
0	740	4.59279e-008	6.67423e-009	17.9616
0	741	2.98869e-008	6.0205e-009	17.9846
0	742	5.58313e-008	6.5089e-009	18.0074
0	743	2.89501e-008	5.67317e-009	18.0321
0	744	3.58055e-008	6.76325e-009	18.0561
0	745	2.526e-008	5.52298e-009	18.0791
0	746	3.30935e-008	6.56548e-009	18.1011
0	747	3.30147e-008	6.51009e-009	18.1241
0	748	2.72131e-008	5.39501e-009	18.1503
0	749	2.74267e-008	6.38245e-009	18.173
0	750	2.68366e-008	5.1068e-009	18.1948
0	751	2.03992e-008	5.6489e-009	18.2191
0	752	2.22018e-008	5.62549e-009	18.2421
0	753	4.11118e-008	5.47608e-009	18.2679
0	754	2.42906e-008	5.77647e-009	18.2909
0	755	2.84949e-008	6.74043e-009	18.3137
0	756	3.25231e-008	5.95891e-009	18.3367
0	757	3.93685e-008	5.5468e-009	18.3609
0	758	1.9286e-008	5.2524e-009	18.384
0	759	3.49735e-008	6.88155e-009	18.4086
0	760	3.85946e-008	7.22518e-009	18.4326
0	761	3.19677e-008	5.26286e-009	18.4587
0	762	2.2533e-008	5.06635e-009	18.4827
0	763	1.76214e-008	4.51906e-009	18.5069
0	764	2.94776e-008	5.74544e-009	18.5301
0	765	2.457e-008	4.9195e-009	18.551
0	766	1.79099e-008	4.55286e-009	18.5749
0	767	2.05999e-008	4.92625e-009	18.5989
0	768	2.02317e-008	4.73636e-009	18.622
0	769	1.9767e-008	4.72157e-009	18.6455
0	770	1.77298e-008	4.10039e-009	18.6677
0	771	1.7695e-008	4.02861e-009	18.6928
0	772	2.41639e-008	4.53163e-009	18.7168
0	773	2.08936e-008	4.18773e-009	18.7408
0	774	2.42668e-008	4.78492e-009	18.7648
0	775	3.59052e-008	4.29206e-009	18.7863
0	776	3.35565e-008	5.4173e-009	18.8129
0	777	1.72748e-008	4.01809e-009	18.8359
0	778	4.21801e-008	6.12018e-009	18.859
0	779	3.65786e-008	5.56665e-009	18.8813
0	780	1.89881e-008	4.53286e-009	18.906
0	781	1.81062e-008	4.20365e-009	18.9285
0	782	1.57138e-008	4.26499e-009	18.952
0	783	1.82901e-008	3.85551e-009	18.975
0	784	2.12985e-008	3.92999e-009	18.9976
0	785	1.38412e-008	4.06499e-009	19.0278
0	786	1.78308e-008	3.39308e-009	19.053
0	787	1.59507e-008	3.76824e-009	19.077
0	788	2.24267e-008	4.03999e-009	19.101
0	789	1.5976e-008	4.03897e-009	19.1249
0	790	2.07562e-008	4.30032e-009	19.149
0	791	1.52569e-008	3.57939e-009	19.1726
0	792	1.33993e-008	3.21958e-009	19.1946
0	793	1.47623e-008	3.64105e-009	19.2199
0	794	1.93798e-008	3.93772e-009	19.246
0	795	1.38317e-008	3.25827e-009	19.269
0	796	3.1774e-008	4.52631e-009	19.2909
0	797	1.74627e-008	3.35046e-009	19.313
0	798	1.36793e-008	3.80138e-009	19.3398
0	799	1.46136e-008	3.64493e-009	19.3624
0	800	1.97288e-008	3.6705e-009	19.3858
0	801	1.62487e-008	3.47122e-009	19.41
0	802	1.69144e-008	3.31518e-009	19.4333
0	803	1.21432e-008	2.93142e-009	19.4583
0	804	1.50207e-008	3.33532e-009	19.4836
0	805	1.32599e-008	3.1732e-009	19.5061
0	806	1.3522e-008	2.97646e-009	19.5323
0	807	2.18697e-008	4.07201e-009	19.5544
0	808	2.79044e-008	4.04119e-009	19.581
0	809	1.69324e-008	3.24828e-009	19.6023
0	810	2.75869e-008	4.11796e-009	19.6262
0	811	1.54347e-008	2.83112e-009	19.6523
0	812	2.44056e-008	3.78663e-009	19.6766
0	813	1.40085e-008	3.39126e-009	19.6993
0	814	1.28998e-008	3.2761e-009	19.7213
0	815	1.51154e-008	3.01207e-009	19.7455
0	816	1.16148e-008	3.14143e-009	19.7695
0	817	1.38343e-008	3.0497e-009	19.794
0	818	1.7469e-008	3.20694e-009	19.8182
0	819	1.13766e-008	2.82662e-009	19.8412
0	820	1.10216e-008	2.59478e-009	19.8645
0	821	2.31994e-008	2.79159e-009	19.8908
0	822	1.04833e-008	2.24977e-009	19.913
0	823	9.18715e-009	2.34388e-009	19.9382
