step	level	max error	mean error	time
0	666	0.000800592	0.000287996	8.83908
0	667	0.00779614	0.000349813	8.85211
0	668	0.00179521	0.000415549	8.8658
0	669	0.00420382	0.000284963	8.8788
0	670	0.00166471	0.000203533	8.89385
0	671	0.00131109	0.000198117	8.90594
0	672	0.000897222	0.000306862	8.91798
0	673	0.00208355	0.000318415	8.93211
0	674	0.00191588	0.000444054	8.94586
0	675	0.00284015	0.000316614	8.96029
0	676	0.00159692	0.000345326	8.97397
0	677	0.00185622	0.000427619	8.98814
0	678	0.00133871	0.000277455	9.00165
0	679	0.00179781	0.000431804	9.01471
0	680	0.00190617	0.000290899	9.02773
0	681	0.00214836	0.000449376	9.04074
0	682	0.00195862	0.000570073	9.05177
0	683	0.00159422	0.00028265	9.06483
0	684	0.00172712	0.000412982	9.07827
0	685	0.00122911	0.000274733	9.09769
0	686	0.00313481	0.000322181	9.11111
0	687	0.00100824	0.000338908	9.12425
0	688	0.000954341	0.00026673	9.13596
0	689	0.0173051	0.000703066	9.14797
0	690	0.00356356	0.00101883	9.16023
0	691	0.00512503	0.0012064	9.17368
0	692	0.00135181	0.000257904	9.18722
0	693	0.000834598	0.00022336	9.20003
0	694	0.00840579	0.000451696	9.21535
0	695	0.00314694	0.000524194	9.22816
0	696	0.00435595	0.00102869	9.24336
0	697	0.00230947	0.000255091	9.26018
0	698	0.000856843	0.000178591	9.27336
0	699	0.00383823	0.000310397	9.28964
0	700	0.000943738	0.000208552	9.3068
0	701	0.00121636	0.000279924	9.31813
0	702	0.00117901	0.000254153	9.33212
0	703	0.00118022	0.000274417	9.34795
0	704	0.000786568	0.000229761	9.36098
0	705	0.012208	0.000414077	9.37521
0	706	0.00245131	0.000614478	9.38812
0	707	0.0173677	0.000493645	9.40233
0	708	0.00104657	0.000313399	9.41666
0	709	0.00139307	0.000252977	9.42972
0	710	0.00213855	0.000272917	9.44329
